Produto L,Descrição do Produto L,113,68.79
Produto M,Descrição do Produto M,41,19.9
Produto N,Descrição do Produto N,36,96.47
Produto O,Descrição do Produto O,127,92.57
Produto P,Descrição do Produto P,23,79.63
Produto Q,Descrição do Produto Q,47,77.31
Produto R,Descrição do Produto R,77,35.23
Produto S,Descrição do Produto S,56,98.73
Produto T,Descrição do Produto T,83,92.27
Produto U,Descrição do Produto U,64,23.46
Produto V,Descrição do Produto V,197,19.07
Produto W,Descrição do Produto W,29,95.7
Produto X,Descrição do Produto X,102,88.21
Produto Y,Descrição do Produto Y,148,50.74
Produto Z,Descrição do Produto Z,110,17.65
Produto A,Descrição do Produto A,199,96.31
Produto B,Descrição do Produto B,122,95.36
Produto C,Descrição do Produto C,70,32.28
Produto D,Descrição do Produto D,162,64.57
Produto E,Descrição do Produto E,55,55.53
Produto F,Descrição do Produto F,124,49.67
Produto G,Descrição do Produto G,92,12.29
Produto H,Descrição do Produto H,19,32.36
Produto I,Descrição do Produto I,112,6.31
Produto J,Descrição do Produto J,126,18.22
Produto K,Descrição do Produto K,156,36.33
Produto L,Descrição do Produto L,196,7.65
Produto M,Descrição do Produto M,186,61.97
Produto N,Descrição do Produto N,74,56.34
Produto O,Descrição do Produto O,114,87.86
Produto P,Descrição do Produto P,197,78.04
Produto Q,Descrição do Produto Q,28,84.1
Produto R,Descrição do Produto R,56,15.48
Produto S,Descrição do Produto S,167,12.77
Produto T,Descrição do Produto T,178,9.95
Produto U,Descrição do Produto U,184,52.27
Produto V,Descrição do Produto V,45,46.21
Produto W,Descrição do Produto W,86,38.5
Produto X,Descrição do Produto X,173,42.32
Produto Y,Descrição do Produto Y,133,32.28
Produto Z,Descrição do Produto Z,52,90.68
Produto A,Descrição do Produto A,95,89.3
Produto B,Descrição do Produto B,183,49.87
Produto C,Descrição do Produto C,36,11.51
Produto D,Descrição do Produto D,28,42.1
Produto E,Descrição do Produto E,180,59.6
Produto F,Descrição do Produto F,108,43.54
Produto G,Descrição do Produto G,59,96.61
Produto H,Descrição do Produto H,74,96.88
Produto I,Descrição do Produto I,60,34.28
Produto J,Descrição do Produto J,22,12.7
Produto K,Descrição do Produto K,107,8.97
Produto L,Descrição do Produto L,199,8.39
Produto M,Descrição do Produto M,92,90.77
Produto N,Descrição do Produto N,64,62.14
Produto O,Descrição do Produto O,13,66.51
Produto P,Descrição do Produto P,143,18.14
Produto Q,Descrição do Produto Q,133,14.09
Produto R,Descrição do Produto R,112,92.9
Produto S,Descrição do Produto S,186,88.47
Produto T,Descrição do Produto T,97,40.61
Produto U,Descrição do Produto U,76,19.97
Produto V,Descrição do Produto V,57,52.14
Produto W,Descrição do Produto W,127,86.14
Produto X,Descrição do Produto X,163,10.15
Produto Y,Descrição do Produto Y,110,13.67
Produto Z,Descrição do Produto Z,97,20.58
Produto A,Descrição do Produto A,18,31.55
Produto B,Descrição do Produto B,192,81.01
Produto C,Descrição do Produto C,21,50.24
Produto D,Descrição do Produto D,177,97.98
Produto E,Descrição do Produto E,42,34.73
Produto F,Descrição do Produto F,166,62.05
Produto G,Descrição do Produto G,123,17.11
Produto H,Descrição do Produto H,187,91.24
Produto I,Descrição do Produto I,64,97.08
Produto J,Descrição do Produto J,15,18.52
Produto K,Descrição do Produto K,89,90.75
Produto L,Descrição do Produto L,105,55.42
Produto M,Descrição do Produto M,61,41.17
Produto N,Descrição do Produto N,128,79.42
Produto O,Descrição do Produto O,64,40.98
Produto P,Descrição do Produto P,140,82.57
Produto Q,Descrição do Produto Q,195,84.19
Produto R,Descrição do Produto R,51,43.95
Produto S,Descrição do Produto S,73,23.05
Produto T,Descrição do Produto T,189,59.33
Produto U,Descrição do Produto U,109,41.41
Produto V,Descrição do Produto V,100,77.49
Produto W,Descrição do Produto W,37,47.6
Produto X,Descrição do Produto X,11,65.07
Produto Y,Descrição do Produto Y,95,75.6
Produto Z,Descrição do Produto Z,172,15.92
Produto A,Descrição do Produto A,82,99.84
Produto B,Descrição do Produto B,23,48.68
Produto C,Descrição do Produto C,38,84.45
Produto D,Descrição do Produto D,66,41.03
Produto E,Descrição do Produto E,79,51.96
Produto F,Descrição do Produto F,31,83.35
Produto G,Descrição do Produto G,90,8.49
Produto H,Descrição do Produto H,182,88.6
Produto I,Descrição do Produto I,193,27.62
Produto J,Descrição do Produto J,194,70.45
Produto K,Descrição do Produto K,156,27.16
Produto L,Descrição do Produto L,68,60.69
Produto M,Descrição do Produto M,12,66.49
Produto N,Descrição do Produto N,199,70.89
Produto O,Descrição do Produto O,68,57.82
Produto P,Descrição do Produto P,146,98.32
Produto Q,Descrição do Produto Q,153,30.77
Produto R,Descrição do Produto R,111,83.6
Produto S,Descrição do Produto S,17,63.92
Produto T,Descrição do Produto T,175,19.25
Produto U,Descrição do Produto U,119,48.6
Produto V,Descrição do Produto V,197,28.76
Produto W,Descrição do Produto W,28,91.06
Produto X,Descrição do Produto X,92,16.9
Produto Y,Descrição do Produto Y,187,60.93
Produto Z,Descrição do Produto Z,36,47.42
Produto A,Descrição do Produto A,196,42.2
Produto B,Descrição do Produto B,102,5.83
Produto C,Descrição do Produto C,111,49.67
Produto D,Descrição do Produto D,131,14.24
Produto E,Descrição do Produto E,179,45.89
Produto F,Descrição do Produto F,198,44.93
Produto G,Descrição do Produto G,173,63.59
Produto H,Descrição do Produto H,172,21.15
Produto I,Descrição do Produto I,85,74.93
Produto J,Descrição do Produto J,111,9.21
Produto K,Descrição do Produto K,60,27.72
Produto L,Descrição do Produto L,67,40.5
Produto M,Descrição do Produto M,149,24.49
Produto N,Descrição do Produto N,99,32.73
Produto O,Descrição do Produto O,127,30.91
Produto P,Descrição do Produto P,62,83.93
Produto Q,Descrição do Produto Q,33,6.24
Produto R,Descrição do Produto R,146,47.58
Produto S,Descrição do Produto S,144,72.48
Produto T,Descrição do Produto T,171,12.7
Produto U,Descrição do Produto U,93,23.33
Produto V,Descrição do Produto V,123,55.72
Produto W,Descrição do Produto W,107,25.53
Produto X,Descrição do Produto X,134,43.89
Produto Y,Descrição do Produto Y,54,72.98
Produto Z,Descrição do Produto Z,75,21.01
Produto A,Descrição do Produto A,75,61.82
Produto B,Descrição do Produto B,62,53.24
Produto C,Descrição do Produto C,171,49.86
Produto D,Descrição do Produto D,192,6.6
Produto E,Descrição do Produto E,114,85.27
Produto F,Descrição do Produto F,156,74.1
Produto G,Descrição do Produto G,85,74.99
Produto H,Descrição do Produto H,181,90.8
Produto I,Descrição do Produto I,137,93.37
Produto J,Descrição do Produto J,30,32.33
Produto K,Descrição do Produto K,55,30.06
Produto L,Descrição do Produto L,51,76.29
Produto M,Descrição do Produto M,70,31.45
Produto N,Descrição do Produto N,151,56.02
Produto O,Descrição do Produto O,12,22.14
Produto P,Descrição do Produto P,108,39.29
Produto Q,Descrição do Produto Q,186,45.9
Produto R,Descrição do Produto R,164,41.58
Produto S,Descrição do Produto S,97,82.47
Produto T,Descrição do Produto T,137,58.12
Produto U,Descrição do Produto U,59,39.82
Produto V,Descrição do Produto V,195,72.06
Produto W,Descrição do Produto W,57,36.93
Produto X,Descrição do Produto X,23,72.57
Produto Y,Descrição do Produto Y,192,21.12
Produto Z,Descrição do Produto Z,173,48.44
Produto A,Descrição do Produto A,127,29.26
Produto B,Descrição do Produto B,134,80.89
Produto C,Descrição do Produto C,200,86.25
Produto D,Descrição do Produto D,80,74.07
Produto E,Descrição do Produto E,42,62.65
Produto F,Descrição do Produto F,170,78.33
Produto G,Descrição do Produto G,167,46.26
Produto H,Descrição do Produto H,158,58.75
Produto I,Descrição do Produto I,68,30.89
Produto J,Descrição do Produto J,79,50.03
Produto K,Descrição do Produto K,52,33.9
Produto L,Descrição do Produto L,197,56.28
Produto M,Descrição do Produto M,98,82.16
Produto N,Descrição do Produto N,62,19.77
Produto O,Descrição do Produto O,17,27.88
Produto P,Descrição do Produto P,27,77.19
Produto Q,Descrição do Produto Q,164,66.18
Produto R,Descrição do Produto R,107,34.7
Produto S,Descrição do Produto S,13,30.7
Produto T,Descrição do Produto T,43,21.96
Produto U,Descrição do Produto U,169,51.02
Produto V,Descrição do Produto V,75,50.88
Produto W,Descrição do Produto W,171,43.41
Produto X,Descrição do Produto X,13,98.72
Produto Y,Descrição do Produto Y,145,79.19
Produto Z,Descrição do Produto Z,156,51.3
Produto A,Descrição do Produto A,152,13.92
Produto B,Descrição do Produto B,148,58.98
Produto C,Descrição do Produto C,50,36.65
Produto D,Descrição do Produto D,190,33.36
Produto E,Descrição do Produto E,166,48.84
Produto F,Descrição do Produto F,67,77.4
Produto G,Descrição do Produto G,147,30.44
Produto H,Descrição do Produto H,48,56.07
Produto I,Descrição do Produto I,162,37.04
Produto J,Descrição do Produto J,119,41.36
Produto K,Descrição do Produto K,46,26.52
Produto L,Descrição do Produto L,97,46.45
Produto M,Descrição do Produto M,142,27.76
Produto N,Descrição do Produto N,96,18.37
Produto O,Descrição do Produto O,75,7.34
Produto P,Descrição do Produto P,164,51.71
Produto Q,Descrição do Produto Q,71,78.14
Produto R,Descrição do Produto R,58,21.72
Produto S,Descrição do Produto S,65,99.71
Produto T,Descrição do Produto T,31,27.16
Produto U,Descrição do Produto U,53,21.64
Produto V,Descrição do Produto V,131,28.92
Produto W,Descrição do Produto W,24,36.83
Produto X,Descrição do Produto X,32,68.23
Produto Y,Descrição do Produto Y,36,73.15
Produto Z,Descrição do Produto Z,44,89.6
Produto A,Descrição do Produto A,32,7.67
Produto B,Descrição do Produto B,145,75.59
Produto C,Descrição do Produto C,53,99.12
Produto D,Descrição do Produto D,157,37.52
Produto E,Descrição do Produto E,94,94.62
Produto F,Descrição do Produto F,155,58.98
Produto G,Descrição do Produto G,116,26.7
Produto H,Descrição do Produto H,48,10.67
Produto I,Descrição do Produto I,59,22.75
Produto J,Descrição do Produto J,109,30.37
Produto K,Descrição do Produto K,133,15.97
Produto L,Descrição do Produto L,13,47.15
Produto M,Descrição do Produto M,161,66.33
Produto N,Descrição do Produto N,173,24.87
Produto O,Descrição do Produto O,104,20.32
Produto P,Descrição do Produto P,18,55.07
Produto Q,Descrição do Produto Q,98,78.54
Produto R,Descrição do Produto R,26,30.69
Produto S,Descrição do Produto S,194,13.52
Produto T,Descrição do Produto T,80,63.53
Produto U,Descrição do Produto U,132,6.92
Produto V,Descrição do Produto V,148,67.8
Produto W,Descrição do Produto W,191,39.0
Produto X,Descrição do Produto X,82,19.76
Produto Y,Descrição do Produto Y,163,39.72
Produto Z,Descrição do Produto Z,49,80.78
Produto A,Descrição do Produto A,42,9.23
Produto B,Descrição do Produto B,74,86.98
Produto C,Descrição do Produto C,79,10.46
Produto D,Descrição do Produto D,133,30.36
Produto E,Descrição do Produto E,79,74.76
Produto F,Descrição do Produto F,128,78.93
Produto G,Descrição do Produto G,93,55.78
Produto H,Descrição do Produto H,183,20.02
Produto I,Descrição do Produto I,17,24.53
Produto J,Descrição do Produto J,140,81.55
Produto K,Descrição do Produto K,55,77.08
Produto L,Descrição do Produto L,116,14.62
Produto M,Descrição do Produto M,39,95.98
Produto N,Descrição do Produto N,95,64.42
Produto O,Descrição do Produto O,180,7.51
Produto P,Descrição do Produto P,68,68.23
Produto Q,Descrição do Produto Q,196,10.09
Produto R,Descrição do Produto R,74,9.59
Produto S,Descrição do Produto S,177,94.22
Produto T,Descrição do Produto T,21,29.67
Produto U,Descrição do Produto U,38,28.17
Produto V,Descrição do Produto V,51,31.37
Produto W,Descrição do Produto W,114,37.99
Produto X,Descrição do Produto X,46,25.85
Produto Y,Descrição do Produto Y,97,12.09
Produto Z,Descrição do Produto Z,115,85.61
Produto A,Descrição do Produto A,58,36.38
Produto B,Descrição do Produto B,167,31.13
Produto C,Descrição do Produto C,99,11.05
Produto D,Descrição do Produto D,136,23.11
Produto E,Descrição do Produto E,72,36.13
Produto F,Descrição do Produto F,94,77.93
Produto G,Descrição do Produto G,98,24.95
Produto H,Descrição do Produto H,182,11.46
Produto I,Descrição do Produto I,166,45.0
Produto J,Descrição do Produto J,112,67.96
Produto K,Descrição do Produto K,160,75.39
Produto L,Descrição do Produto L,37,30.62
Produto M,Descrição do Produto M,45,62.73
Produto N,Descrição do Produto N,78,71.93
Produto O,Descrição do Produto O,196,81.67
Produto P,Descrição do Produto P,198,28.73
Produto Q,Descrição do Produto Q,132,73.77
Produto R,Descrição do Produto R,133,26.58
Produto S,Descrição do Produto S,27,98.08
Produto T,Descrição do Produto T,71,50.36
Produto U,Descrição do Produto U,48,60.0
Produto V,Descrição do Produto V,121,91.86
Produto W,Descrição do Produto W,36,58.56
Produto X,Descrição do Produto X,35,49.46
Produto Y,Descrição do Produto Y,11,48.85
Produto Z,Descrição do Produto Z,128,65.26
Produto A,Descrição do Produto A,118,49.58
Produto B,Descrição do Produto B,39,20.61
Produto C,Descrição do Produto C,139,69.57
Produto D,Descrição do Produto D,175,50.84
Produto E,Descrição do Produto E,21,85.44
Produto F,Descrição do Produto F,45,75.77
Produto G,Descrição do Produto G,151,73.76
Produto H,Descrição do Produto H,192,45.33
Produto I,Descrição do Produto I,36,28.58
Produto J,Descrição do Produto J,194,18.41
Produto K,Descrição do Produto K,63,88.68
Produto L,Descrição do Produto L,192,60.68
Produto M,Descrição do Produto M,32,84.5
Produto N,Descrição do Produto N,21,81.2
Produto O,Descrição do Produto O,113,61.36
Produto P,Descrição do Produto P,190,81.51
Produto Q,Descrição do Produto Q,91,67.7
Produto R,Descrição do Produto R,56,7.5
Produto S,Descrição do Produto S,125,38.67
Produto T,Descrição do Produto T,70,52.92
Produto U,Descrição do Produto U,178,44.6
Produto V,Descrição do Produto V,172,81.32
Produto W,Descrição do Produto W,25,21.97
Produto X,Descrição do Produto X,39,49.85
Produto Y,Descrição do Produto Y,20,56.16
Produto Z,Descrição do Produto Z,94,27.54
Produto A,Descrição do Produto A,55,83.23
Produto B,Descrição do Produto B,168,17.55
Produto C,Descrição do Produto C,64,52.1
Produto D,Descrição do Produto D,71,63.26
Produto E,Descrição do Produto E,191,58.56
Produto F,Descrição do Produto F,91,92.29
Produto G,Descrição do Produto G,109,33.55
Produto H,Descrição do Produto H,161,34.1
Produto I,Descrição do Produto I,28,13.38
Produto J,Descrição do Produto J,160,59.42
Produto K,Descrição do Produto K,111,90.03
Produto L,Descrição do Produto L,14,12.35
Produto M,Descrição do Produto M,145,68.14
Produto N,Descrição do Produto N,161,65.7
Produto O,Descrição do Produto O,56,28.48
Produto P,Descrição do Produto P,87,38.44
Produto Q,Descrição do Produto Q,101,61.08
Produto R,Descrição do Produto R,123,26.73
Produto S,Descrição do Produto S,43,54.51
Produto T,Descrição do Produto T,67,89.53
Produto U,Descrição do Produto U,104,46.95
Produto V,Descrição do Produto V,66,81.82
Produto W,Descrição do Produto W,26,72.68
Produto X,Descrição do Produto X,85,47.19
Produto Y,Descrição do Produto Y,116,70.51
Produto Z,Descrição do Produto Z,197,6.76
Produto A,Descrição do Produto A,177,30.57
Produto B,Descrição do Produto B,119,96.34
Produto C,Descrição do Produto C,39,90.07
Produto D,Descrição do Produto D,86,88.38
Produto E,Descrição do Produto E,50,81.57
Produto F,Descrição do Produto F,90,6.28
Produto G,Descrição do Produto G,99,49.9
Produto H,Descrição do Produto H,64,86.62
Produto I,Descrição do Produto I,175,21.46
Produto J,Descrição do Produto J,188,48.81
Produto K,Descrição do Produto K,140,78.28
Produto L,Descrição do Produto L,165,99.55
Produto M,Descrição do Produto M,21,82.07
Produto N,Descrição do Produto N,116,71.83
Produto O,Descrição do Produto O,38,86.66
Produto P,Descrição do Produto P,85,10.96
Produto Q,Descrição do Produto Q,33,60.46
Produto R,Descrição do Produto R,129,21.34
Produto S,Descrição do Produto S,183,25.84
Produto T,Descrição do Produto T,196,53.59
Produto U,Descrição do Produto U,43,43.52
Produto V,Descrição do Produto V,188,26.38
Produto W,Descrição do Produto W,63,47.6
Produto X,Descrição do Produto X,74,97.54
Produto Y,Descrição do Produto Y,156,90.72
Produto Z,Descrição do Produto Z,76,20.17
Produto A,Descrição do Produto A,195,11.61
Produto B,Descrição do Produto B,79,34.51
Produto C,Descrição do Produto C,88,84.75
Produto D,Descrição do Produto D,28,22.18
Produto E,Descrição do Produto E,54,87.4
Produto F,Descrição do Produto F,101,81.53
Produto G,Descrição do Produto G,51,92.32
Produto H,Descrição do Produto H,61,49.94
Produto I,Descrição do Produto I,118,25.9
Produto J,Descrição do Produto J,55,23.21
Produto K,Descrição do Produto K,193,14.31
Produto L,Descrição do Produto L,181,17.42
Produto M,Descrição do Produto M,117,96.44
Produto N,Descrição do Produto N,78,8.14
Produto O,Descrição do Produto O,27,5.6
Produto P,Descrição do Produto P,26,27.83
Produto Q,Descrição do Produto Q,149,13.75
Produto R,Descrição do Produto R,169,72.71
Produto S,Descrição do Produto S,41,87.54
Produto T,Descrição do Produto T,51,34.75
Produto U,Descrição do Produto U,133,47.57
Produto V,Descrição do Produto V,127,59.22
Produto W,Descrição do Produto W,127,84.11
Produto X,Descrição do Produto X,23,54.0
Produto Y,Descrição do Produto Y,22,45.33
Produto Z,Descrição do Produto Z,178,48.33
Produto A,Descrição do Produto A,98,84.81
Produto B,Descrição do Produto B,73,52.3
Produto C,Descrição do Produto C,97,55.34
Produto D,Descrição do Produto D,65,87.13
Produto E,Descrição do Produto E,41,38.03
Produto F,Descrição do Produto F,19,56.85
Produto G,Descrição do Produto G,63,38.91
Produto H,Descrição do Produto H,99,93.7
Produto I,Descrição do Produto I,95,82.68
Produto J,Descrição do Produto J,133,60.2
Produto K,Descrição do Produto K,52,7.74
Produto L,Descrição do Produto L,56,82.06
Produto M,Descrição do Produto M,28,39.23
Produto N,Descrição do Produto N,21,86.86
Produto O,Descrição do Produto O,189,78.0
Produto P,Descrição do Produto P,108,26.1
Produto Q,Descrição do Produto Q,123,93.05
Produto R,Descrição do Produto R,131,41.07
Produto S,Descrição do Produto S,74,60.96
Produto T,Descrição do Produto T,169,79.72
Produto U,Descrição do Produto U,111,69.52
Produto V,Descrição do Produto V,174,84.86
Produto W,Descrição do Produto W,82,15.59
Produto X,Descrição do Produto X,120,65.19
Produto Y,Descrição do Produto Y,24,15.82
Produto Z,Descrição do Produto Z,74,93.85
Produto A,Descrição do Produto A,91,23.58
Produto B,Descrição do Produto B,103,59.86
Produto C,Descrição do Produto C,70,88.53
Produto D,Descrição do Produto D,122,65.98
Produto E,Descrição do Produto E,118,61.68
Produto F,Descrição do Produto F,194,42.46
Produto G,Descrição do Produto G,80,54.22
Produto H,Descrição do Produto H,104,40.97
Produto I,Descrição do Produto I,127,97.99
Produto J,Descrição do Produto J,52,38.0
Produto K,Descrição do Produto K,136,5.05
Produto L,Descrição do Produto L,174,12.1
Produto M,Descrição do Produto M,93,69.76
Produto N,Descrição do Produto N,69,57.07
Produto O,Descrição do Produto O,197,64.73
Produto P,Descrição do Produto P,125,33.82
Produto Q,Descrição do Produto Q,130,80.94
Produto R,Descrição do Produto R,86,96.41
Produto S,Descrição do Produto S,19,95.01
Produto T,Descrição do Produto T,98,80.26
Produto U,Descrição do Produto U,93,13.79
Produto V,Descrição do Produto V,110,41.5
Produto W,Descrição do Produto W,195,32.18
Produto X,Descrição do Produto X,31,28.06
Produto Y,Descrição do Produto Y,112,23.76
Produto Z,Descrição do Produto Z,144,20.1
Produto A,Descrição do Produto A,143,96.55
Produto B,Descrição do Produto B,82,87.5
Produto C,Descrição do Produto C,122,10.03
Produto D,Descrição do Produto D,144,96.39
Produto E,Descrição do Produto E,190,42.85
Produto F,Descrição do Produto F,199,93.99
Produto G,Descrição do Produto G,80,80.77
Produto H,Descrição do Produto H,31,75.9
Produto I,Descrição do Produto I,114,45.86
Produto J,Descrição do Produto J,117,34.35
Produto K,Descrição do Produto K,63,70.73
Produto L,Descrição do Produto L,124,9.9
Produto M,Descrição do Produto M,11,72.8
Produto N,Descrição do Produto N,44,67.7
Produto O,Descrição do Produto O,123,16.64
Produto P,Descrição do Produto P,135,73.19
Produto Q,Descrição do Produto Q,200,63.24
Produto R,Descrição do Produto R,142,72.85
Produto S,Descrição do Produto S,185,67.95
Produto T,Descrição do Produto T,164,10.46
Produto U,Descrição do Produto U,111,8.61
Produto V,Descrição do Produto V,145,51.42
Produto W,Descrição do Produto W,132,49.98
Produto X,Descrição do Produto X,123,25.09
Produto Y,Descrição do Produto Y,130,99.69
Produto Z,Descrição do Produto Z,198,92.68
Produto A,Descrição do Produto A,105,49.09
Produto B,Descrição do Produto B,72,54.21
Produto C,Descrição do Produto C,13,28.5
Produto D,Descrição do Produto D,112,45.69
Produto E,Descrição do Produto E,191,12.15
Produto F,Descrição do Produto F,138,20.27
Produto G,Descrição do Produto G,67,84.25
Produto H,Descrição do Produto H,130,7.05
Produto I,Descrição do Produto I,164,49.14
Produto J,Descrição do Produto J,10,58.97
Produto K,Descrição do Produto K,19,20.99
Produto L,Descrição do Produto L,79,26.13
Produto M,Descrição do Produto M,83,28.44
Produto N,Descrição do Produto N,10,14.35
Produto O,Descrição do Produto O,54,61.49
Produto P,Descrição do Produto P,23,32.69
Produto Q,Descrição do Produto Q,18,79.97
Produto R,Descrição do Produto R,23,15.58
Produto S,Descrição do Produto S,56,85.03
Produto T,Descrição do Produto T,41,55.11
Produto U,Descrição do Produto U,33,75.02
Produto V,Descrição do Produto V,42,5.3
Produto W,Descrição do Produto W,24,98.83
Produto X,Descrição do Produto X,46,26.33
Produto Y,Descrição do Produto Y,189,70.19
Produto Z,Descrição do Produto Z,110,30.0
Produto A,Descrição do Produto A,107,38.66
Produto B,Descrição do Produto B,200,52.49
Produto C,Descrição do Produto C,143,47.16
Produto D,Descrição do Produto D,118,95.04
Produto E,Descrição do Produto E,23,43.3
Produto F,Descrição do Produto F,121,53.94
Produto G,Descrição do Produto G,114,45.78
Produto H,Descrição do Produto H,34,87.87
Produto I,Descrição do Produto I,128,83.71
Produto J,Descrição do Produto J,103,40.56
Produto K,Descrição do Produto K,196,70.91
Produto L,Descrição do Produto L,48,43.18
Produto M,Descrição do Produto M,193,45.69
Produto N,Descrição do Produto N,164,95.13
Produto O,Descrição do Produto O,31,22.14
Produto P,Descrição do Produto P,159,19.03
Produto Q,Descrição do Produto Q,176,49.7
Produto R,Descrição do Produto R,34,92.0
Produto S,Descrição do Produto S,162,60.14
Produto T,Descrição do Produto T,11,33.22
Produto U,Descrição do Produto U,70,43.39
Produto V,Descrição do Produto V,11,26.02
Produto W,Descrição do Produto W,93,44.78
Produto X,Descrição do Produto X,96,30.5
Produto Y,Descrição do Produto Y,117,18.77
Produto Z,Descrição do Produto Z,109,86.94
Produto A,Descrição do Produto A,26,45.36
Produto B,Descrição do Produto B,33,63.58
Produto C,Descrição do Produto C,21,53.18
Produto D,Descrição do Produto D,133,97.52
Produto E,Descrição do Produto E,169,28.41
Produto F,Descrição do Produto F,187,71.0
Produto G,Descrição do Produto G,43,25.6
Produto H,Descrição do Produto H,154,41.32
Produto I,Descrição do Produto I,82,30.71
Produto J,Descrição do Produto J,32,12.66
Produto K,Descrição do Produto K,145,42.63
Produto L,Descrição do Produto L,67,30.69
Produto M,Descrição do Produto M,176,95.27
Produto N,Descrição do Produto N,120,34.44
Produto O,Descrição do Produto O,35,81.88
Produto P,Descrição do Produto P,108,50.28
Produto Q,Descrição do Produto Q,137,62.93
Produto R,Descrição do Produto R,174,71.68
Produto S,Descrição do Produto S,50,78.08
Produto T,Descrição do Produto T,133,18.77
Produto U,Descrição do Produto U,74,47.54
Produto V,Descrição do Produto V,171,53.03
Produto W,Descrição do Produto W,165,66.98
Produto X,Descrição do Produto X,71,90.91
Produto Y,Descrição do Produto Y,134,41.45
Produto Z,Descrição do Produto Z,129,98.41
Produto A,Descrição do Produto A,101,34.49
Produto B,Descrição do Produto B,147,29.48
Produto C,Descrição do Produto C,144,92.24
Produto D,Descrição do Produto D,187,65.45
Produto E,Descrição do Produto E,57,81.75
Produto F,Descrição do Produto F,65,50.34
Produto G,Descrição do Produto G,48,46.59
Produto H,Descrição do Produto H,146,80.09
Produto I,Descrição do Produto I,19,65.57
Produto J,Descrição do Produto J,31,96.6
Produto K,Descrição do Produto K,147,56.28
Produto L,Descrição do Produto L,142,92.68
Produto M,Descrição do Produto M,33,42.47
Produto N,Descrição do Produto N,171,91.86
Produto O,Descrição do Produto O,131,65.58
Produto P,Descrição do Produto P,37,42.11
Produto Q,Descrição do Produto Q,115,6.65
Produto R,Descrição do Produto R,22,43.27
Produto S,Descrição do Produto S,73,54.22
Produto T,Descrição do Produto T,81,82.43
Produto U,Descrição do Produto U,135,54.33
Produto V,Descrição do Produto V,158,68.15
Produto W,Descrição do Produto W,43,67.25
Produto X,Descrição do Produto X,183,45.02
Produto Y,Descrição do Produto Y,108,91.0
Produto Z,Descrição do Produto Z,128,12.47
Produto A,Descrição do Produto A,109,88.43
Produto B,Descrição do Produto B,140,10.2
Produto C,Descrição do Produto C,102,61.49
Produto D,Descrição do Produto D,99,34.14
Produto E,Descrição do Produto E,149,90.16
Produto F,Descrição do Produto F,174,58.51
Produto G,Descrição do Produto G,145,65.73
Produto H,Descrição do Produto H,98,58.77
Produto I,Descrição do Produto I,45,55.91
Produto J,Descrição do Produto J,161,93.72
Produto K,Descrição do Produto K,176,98.11
Produto L,Descrição do Produto L,194,12.41
Produto M,Descrição do Produto M,104,33.14
Produto N,Descrição do Produto N,132,44.78
Produto O,Descrição do Produto O,56,71.23
Produto P,Descrição do Produto P,192,87.4
Produto Q,Descrição do Produto Q,19,79.08
Produto R,Descrição do Produto R,115,65.22
Produto S,Descrição do Produto S,69,62.36
Produto T,Descrição do Produto T,187,29.43
Produto U,Descrição do Produto U,197,96.54
Produto V,Descrição do Produto V,21,65.1
Produto W,Descrição do Produto W,57,90.61
Produto X,Descrição do Produto X,169,47.13
Produto Y,Descrição do Produto Y,26,85.65
Produto Z,Descrição do Produto Z,42,63.34
Produto A,Descrição do Produto A,173,92.56
Produto B,Descrição do Produto B,96,80.19
Produto C,Descrição do Produto C,177,26.27
Produto D,Descrição do Produto D,68,27.03
Produto E,Descrição do Produto E,141,24.72
Produto F,Descrição do Produto F,171,20.9
Produto G,Descrição do Produto G,111,66.0
Produto H,Descrição do Produto H,59,70.05
Produto I,Descrição do Produto I,30,35.42
Produto J,Descrição do Produto J,96,40.0
Produto K,Descrição do Produto K,59,75.66
Produto L,Descrição do Produto L,80,27.52
Produto M,Descrição do Produto M,125,27.54
Produto N,Descrição do Produto N,181,48.86
Produto O,Descrição do Produto O,44,79.93
Produto P,Descrição do Produto P,112,42.79
Produto Q,Descrição do Produto Q,94,73.05
Produto R,Descrição do Produto R,64,68.66
Produto S,Descrição do Produto S,51,31.63
Produto T,Descrição do Produto T,133,8.64
Produto U,Descrição do Produto U,12,77.69
Produto V,Descrição do Produto V,192,29.92
Produto W,Descrição do Produto W,190,93.72
Produto X,Descrição do Produto X,183,23.34
Produto Y,Descrição do Produto Y,66,15.32
Produto Z,Descrição do Produto Z,138,51.83
Produto A,Descrição do Produto A,40,95.41
Produto B,Descrição do Produto B,12,61.05
Produto C,Descrição do Produto C,133,36.69
Produto D,Descrição do Produto D,10,91.53
Produto E,Descrição do Produto E,64,9.62
Produto F,Descrição do Produto F,193,16.94
Produto G,Descrição do Produto G,135,18.86
Produto H,Descrição do Produto H,161,37.2
Produto I,Descrição do Produto I,100,93.0
Produto J,Descrição do Produto J,44,42.13
Produto K,Descrição do Produto K,144,26.07
Produto L,Descrição do Produto L,197,88.33
Produto M,Descrição do Produto M,19,38.59
Produto N,Descrição do Produto N,141,8.48
Produto O,Descrição do Produto O,45,40.68
Produto P,Descrição do Produto P,36,23.64
Produto Q,Descrição do Produto Q,98,41.21
Produto R,Descrição do Produto R,98,79.12
Produto S,Descrição do Produto S,12,80.78
Produto T,Descrição do Produto T,84,14.83
